1_GOT_RT_First_Click,1_GOT_RT_Last_Click,1_GOT_RT_Page_Submit,1_GOT_RT_Click_Count,1_GOT_Q,1_GOT_Conf_1,1_GOT_ID,1_GOT_Answer,1_loop_number,2_GOT_RT_First_Click,2_GOT_RT_Last_Click,2_GOT_RT_Page_Submit,2_GOT_RT_Click_Count,2_GOT_Q,2_GOT_Conf_1,2_GOT_ID,2_GOT_Answer,2_loop_number,3_GOT_RT_First_Click,3_GOT_RT_Last_Click,3_GOT_RT_Page_Submit,3_GOT_RT_Click_Count,3_GOT_Q,3_GOT_Conf_1,3_GOT_ID,3_GOT_Answer,3_loop_number,4_GOT_RT_First_Click,4_GOT_RT_Last_Click,4_GOT_RT_Page_Submit,4_GOT_RT_Click_Count,4_GOT_Q,4_GOT_Conf_1,4_GOT_ID,4_GOT_Answer,4_loop_number,5_GOT_RT_First_Click,5_GOT_RT_Last_Click,5_GOT_RT_Page_Submit,5_GOT_RT_Click_Count,5_GOT_Q,5_GOT_Conf_1,5_GOT_ID,5_GOT_Answer,5_loop_number,6_GOT_RT_First_Click,6_GOT_RT_Last_Click,6_GOT_RT_Page_Submit,6_GOT_RT_Click_Count,6_GOT_Q,6_GOT_Conf_1,6_GOT_ID,6_GOT_Answer,6_loop_number,7_GOT_RT_First_Click,7_GOT_RT_Last_Click,7_GOT_RT_Page_Submit,7_GOT_RT_Click_Count,7_GOT_Q,7_GOT_Conf_1,7_GOT_ID,7_GOT_Answer,7_loop_number,8_GOT_RT_First_Click,8_GOT_RT_Last_Click,8_GOT_RT_Page_Submit,8_GOT_RT_Click_Count,8_GOT_Q,8_GOT_Conf_1,8_GOT_ID,8_GOT_Answer,8_loop_number,9_GOT_RT_First_Click,9_GOT_RT_Last_Click,9_GOT_RT_Page_Submit,9_GOT_RT_Click_Count,9_GOT_Q,9_GOT_Conf_1,9_GOT_ID,9_GOT_Answer,9_loop_number,10_GOT_RT_First_Click,10_GOT_RT_Last_Click,10_GOT_RT_Page_Submit,10_GOT_RT_Click_Count,10_GOT_Q,10_GOT_Conf_1,10_GOT_ID,10_GOT_Answer,10_loop_number,GOT_Est,GOT_Place
0,0,0,0,0,37,GOT_01,chimpanzee,4,0,0,0.267,0,0,34,GOT_02,confectionary,2,0.056,0.056,0.231,1,1,56,GOT_03,eel,3,0,0,0.108,0,1,33,GOT_04,golden retriever,10,0,0,0.07,0,0,58,GOT_05,parking meter,7,0,0,0.268,0,1,31,GOT_06,greenhouse,1,0,0,0.108,0,0,80,GOT_07,armadillo,5,0,0,0.127,0,1,15,GOT_08,robin,8,0,0,0.18,0,0,63,GOT_09,mug,6,0,0,0.019,0,0,36,GOT_10,centipede,9,4,40
0,0,0.251,0,1,34,GOT_01,chimpanzee,7,0,0,0.258,0,1,3,GOT_02,confectionary,1,0,0,0.248,0,1,27,GOT_03,eel,10,0,0,0.249,0,0,78,GOT_04,golden retriever,5,0,0,0.252,0,1,33,GOT_05,parking meter,4,0,0,0.26,0,1,19,GOT_06,greenhouse,8,0,0,0.246,0,1,80,GOT_07,armadillo,2,0,0,0.252,0,1,24,GOT_08,robin,9,0,0,0.252,0,0,16,GOT_09,mug,6,0,0,0.254,0,1,39,GOT_10,centipede,3,2,30
0,0,0.253,0,1,34,GOT_01,chimpanzee,5,0,0,0.257,0,0,50,GOT_02,confectionary,4,0,0,0.262,0,1,42,GOT_03,eel,2,0,0,0.258,0,0,52,GOT_04,golden retriever,3,0,0,0.262,0,1,44,GOT_05,parking meter,7,0,0,0.264,0,1,42,GOT_06,greenhouse,6,0,0,0.265,0,1,46,GOT_07,armadillo,10,0,0,0.258,0,0,50,GOT_08,robin,8,0,0,0.265,0,0,39,GOT_09,mug,9,0,0,0.268,0,1,43,GOT_10,centipede,1,2,0
0,0,0.261,0,1,0,GOT_01,chimpanzee,3,0,0,0,0,1,0,GOT_02,confectionary,2,0,0,0.246,0,0,0,GOT_03,eel,6,0,0,0.254,0,0,1,GOT_04,golden retriever,8,0,0,0.246,0,1,11,GOT_05,parking meter,4,0,0,0.247,0,0,0,GOT_06,greenhouse,9,0,0,0.249,0,1,0,GOT_07,armadillo,1,0,0,0.161,0,1,0,GOT_08,robin,7,0,0,0.029,0,1,6,GOT_09,mug,10,0,0,0.11,0,1,12,GOT_10,centipede,5,5,50
0,0,0.26,0,0,25,GOT_01,chimpanzee,1,0,0,0,0,0,0,GOT_02,confectionary,10,0,0,0.252,0,1,10,GOT_03,eel,2,0,0,0.237,0,0,45,GOT_04,golden retriever,7,0,0,0.263,0,1,30,GOT_05,parking meter,4,0,0,0.252,0,0,15,GOT_06,greenhouse,3,0,0,0.251,0,1,20,GOT_07,armadillo,6,0,0,0,0,1,40,GOT_08,robin,5,0,0,0.212,0,1,10,GOT_09,mug,9,0,0,0.116,0,1,20,GOT_10,centipede,8,1,15
0,0,0.15,0,1,70,GOT_01,chimpanzee,10,0,0,0.1,0,1,10,GOT_02,confectionary,6,0,0,0.092,0,1,25,GOT_03,eel,8,0,0,0.123,0,0,60,GOT_04,golden retriever,9,0,0,0,0,1,20,GOT_05,parking meter,5,0,0,0.119,0,1,30,GOT_06,greenhouse,7,0,0,0.261,0,1,50,GOT_07,armadillo,4,0,0,0.253,0,1,70,GOT_08,robin,1,0,0,0.066,0,0,80,GOT_09,mug,3,0,0,0.253,0,1,65,GOT_10,centipede,2,2,33
0,0,0.131,0,1,5,GOT_01,chimpanzee,9,0,0,0.253,0,1,25,GOT_02,confectionary,2,0,0,0.264,0,1,28,GOT_03,eel,4,0,0,0.073,0,1,12,GOT_04,golden retriever,5,0,0,0.257,0,1,26,GOT_05,parking meter,7,0,0,0.254,0,0,18,GOT_06,greenhouse,6,0,0,0.253,0,1,27,GOT_07,armadillo,1,0,0,0.136,0,1,9,GOT_08,robin,8,0,0,0.163,0,0,6,GOT_09,mug,10,0,0,0.255,0,1,44,GOT_10,centipede,3,2,30
0,0,0.023,0,1,0,GOT_01,chimpanzee,5,0,0,0,0,1,40,GOT_02,confectionary,3,0,0,0.113,0,1,20,GOT_03,eel,1,0,0,0.232,0,1,10,GOT_04,golden retriever,2,0,0,0,0,1,10,GOT_05,parking meter,9,0,0,0.015,0,0,20,GOT_06,greenhouse,8,0,0,0,0,1,0,GOT_07,armadillo,6,0,0,0.018,0,1,10,GOT_08,robin,4,0,0,0,0,0,10,GOT_09,mug,10,0,0,0,0,1,10,GOT_10,centipede,7,2,50
0,0,0.237,0,1,63,GOT_01,chimpanzee,4,0,0,0.142,0,0,71,GOT_02,confectionary,10,0,0,0.246,0,1,40,GOT_03,eel,2,0,0,0.257,0,0,60,GOT_04,golden retriever,1,0,0,0.058,0,0,62,GOT_05,parking meter,7,0,0,0.053,0,1,73,GOT_06,greenhouse,9,0,0,0.251,0,0,67,GOT_07,armadillo,6,0,0,0.243,0,0,77,GOT_08,robin,8,0,0,0.249,0,0,73,GOT_09,mug,3,0,0,0.244,0,1,71,GOT_10,centipede,5,3,60
0,0,0.255,0,1,71,GOT_01,chimpanzee,7,0,0,0.251,0,1,60,GOT_02,confectionary,3,0,0,0.247,0,0,45,GOT_03,eel,2,0,0,0.248,0,0,80,GOT_04,golden retriever,6,0,0,0.256,0,1,26,GOT_05,parking meter,1,0,0,0.245,0,1,33,GOT_06,greenhouse,8,0,0,0.258,0,1,92,GOT_07,armadillo,5,0,0,0.255,0,1,50,GOT_08,robin,9,0,0,0.258,0,0,86,GOT_09,mug,4,0,0,0.257,0,1,67,GOT_10,centipede,10,3,70
